geoid,total_pop,median_income,state,county,tract,name,b01003_001_moe,b19013_001_moe
06037553801,4397,62943,06,037,553801,"Los Angeles County, California",508.0,11917.0
06037553802,6492,48591,06,037,553802,"Los Angeles County, California",910.0,6579.0
06037553901,6278,83356,06,037,553901,"Los Angeles County, California",776.0,7788.0
06037553902,5826,73315,06,037,553902,"Los Angeles County, California",964.0,10210.0
06037554001,4503,81931,06,037,554001,"Los Angeles County, California",734.0,7515.0
06037554002,6005,67471,06,037,554002,"Los Angeles County, California",567.0,25953.0
06037554101,3164,62500,06,037,554101,"Los Angeles County, California",456.0,13024.0
06037554105,4409,53370,06,037,554105,"Los Angeles County, California",819.0,13614.0
06037554106,3998,88005,06,037,554106,"Los Angeles County, California",463.0,8606.0
06037554201,3599,95566,06,037,554201,"Los Angeles County, California",409.0,16166.0
06037554203,3874,47471,06,037,554203,"Los Angeles County, California",629.0,27133.0
06037554204,4668,46957,06,037,554204,"Los Angeles County, California",766.0,17958.0
06037554301,3426,84583,06,037,554301,"Los Angeles County, California",551.0,16474.0
06037554302,4162,68879,06,037,554302,"Los Angeles County, California",673.0,7943.0
06037554403,5610,63618,06,037,554403,"Los Angeles County, California",826.0,19340.0
06037554404,4673,74618,06,037,554404,"Los Angeles County, California",520.0,8194.0
06037554405,3566,44857,06,037,554405,"Los Angeles County, California",558.0,18300.0
06037554406,4889,84418,06,037,554406,"Los Angeles County, California",512.0,18269.0
06037554511,4078,143000,06,037,554511,"Los Angeles County, California",684.0,33183.0
06037554512,6739,138246,06,037,554512,"Los Angeles County, California",653.0,17169.0
06037554513,2498,116042,06,037,554513,"Los Angeles County, California",219.0,25215.0
06037554514,4493,126667,06,037,554514,"Los Angeles County, California",597.0,22441.0
06037554515,3297,108833,06,037,554515,"Los Angeles County, California",376.0,28666.0
06037554516,3853,155489,06,037,554516,"Los Angeles County, California",698.0,29090.0
06037554517,4402,123611,06,037,554517,"Los Angeles County, California",380.0,19897.0
06037554518,5135,108140,06,037,554518,"Los Angeles County, California",442.0,10358.0
06037554519,3393,135505,06,037,554519,"Los Angeles County, California",694.0,45924.0
06037554521,6149,109756,06,037,554521,"Los Angeles County, California",688.0,15313.0
06037554522,4979,113677,06,037,554522,"Los Angeles County, California",651.0,14498.0
06037554600,3987,86250,06,037,554600,"Los Angeles County, California",573.0,12536.0
06037554700,4167,100000,06,037,554700,"Los Angeles County, California",531.0,9040.0
06037554801,2890,91875,06,037,554801,"Los Angeles County, California",442.0,47909.0
06037554802,6229,102930,06,037,554802,"Los Angeles County, California",606.0,19094.0
06037554900,7118,81929,06,037,554900,"Los Angeles County, California",723.0,20173.0
06037555001,5379,89346,06,037,555001,"Los Angeles County, California",466.0,14476.0
06037555002,3947,80320,06,037,555002,"Los Angeles County, California",540.0,15333.0
06037555105,6069,100654,06,037,555105,"Los Angeles County, California",644.0,16065.0
06037555106,2727,68717,06,037,555106,"Los Angeles County, California",353.0,19246.0
06037555107,5620,87113,06,037,555107,"Los Angeles County, California",600.0,16878.0
06037555202,3793,162596,06,037,555202,"Los Angeles County, California",662.0,42382.0
06037555211,5626,86591,06,037,555211,"Los Angeles County, California",614.0,29445.0
06037555212,5658,73698,06,037,555212,"Los Angeles County, California",655.0,11868.0
06037555300,5275,97411,06,037,555300,"Los Angeles County, California",574.0,35298.0
06037570001,4523,124321,06,037,570001,"Los Angeles County, California",620.0,29806.0
06037570002,2588,117708,06,037,570002,"Los Angeles County, California",336.0,14530.0
06037570003,4039,108811,06,037,570003,"Los Angeles County, California",509.0,19399.0
06037570100,3458,98942,06,037,570100,"Los Angeles County, California",437.0,12104.0
06037570202,6479,72200,06,037,570202,"Los Angeles County, California",689.0,22637.0
06037570203,4132,59464,06,037,570203,"Los Angeles County, California",593.0,21031.0
06037570204,4755,58768,06,037,570204,"Los Angeles County, California",842.0,8463.0
06037570303,4614,58447,06,037,570303,"Los Angeles County, California",658.0,10636.0
06037570304,5185,60511,06,037,570304,"Los Angeles County, California",539.0,12588.0
06037570305,4204,42344,06,037,570305,"Los Angeles County, California",828.0,15607.0
06037570306,3222,102301,06,037,570306,"Los Angeles County, California",635.0,42586.0
06037570402,3248,81852,06,037,570402,"Los Angeles County, California",465.0,13436.0
06037570403,3711,63548,06,037,570403,"Los Angeles County, California",399.0,5994.0
06037570404,3972,74115,06,037,570404,"Los Angeles County, California",863.0,10250.0
06037570502,6026,88970,06,037,570502,"Los Angeles County, California",696.0,11351.0
06037570503,3903,84194,06,037,570503,"Los Angeles County, California",1094.0,14263.0
06037570504,3793,77726,06,037,570504,"Los Angeles County, California",701.0,11325.0
06037570601,6205,80398,06,037,570601,"Los Angeles County, California",915.0,14492.0
06037570602,5624,77917,06,037,570602,"Los Angeles County, California",673.0,23315.0
06037570603,5331,57669,06,037,570603,"Los Angeles County, California",614.0,13635.0
06037570701,7674,101204,06,037,570701,"Los Angeles County, California",1035.0,18612.0
06037570703,3055,121688,06,037,570703,"Los Angeles County, California",283.0,11284.0
06037570800,5488,129243,06,037,570800,"Los Angeles County, California",553.0,14357.0
06037570901,5858,117969,06,037,570901,"Los Angeles County, California",759.0,13101.0
06037570902,3349,114107,06,037,570902,"Los Angeles County, California",484.0,22886.0
06037571000,5571,130962,06,037,571000,"Los Angeles County, California",539.0,16347.0
06037571101,4904,115607,06,037,571101,"Los Angeles County, California",628.0,13273.0
06037571102,3699,160800,06,037,571102,"Los Angeles County, California",355.0,29513.0
06037571201,3843,124216,06,037,571201,"Los Angeles County, California",640.0,39887.0
06037571202,3921,98207,06,037,571202,"Los Angeles County, California",677.0,36923.0
06037571300,4784,128275,06,037,571300,"Los Angeles County, California",409.0,19950.0
06037571400,5018,125370,06,037,571400,"Los Angeles County, California",522.0,25174.0
06037571502,5033,96917,06,037,571502,"Los Angeles County, California",769.0,32697.0
06037571504,5030,80494,06,037,571504,"Los Angeles County, California",858.0,26518.0
06037571505,3229,88709,06,037,571505,"Los Angeles County, California",778.0,954.0
06037571600,2222,23883,06,037,571600,"Los Angeles County, California",402.0,5215.0
06037571701,6655,77409,06,037,571701,"Los Angeles County, California",1461.0,9127.0
06037571703,3462,39762,06,037,571703,"Los Angeles County, California",467.0,16534.0
06037571704,3783,56125,06,037,571704,"Los Angeles County, California",681.0,10336.0
06037571800,3217,130625,06,037,571800,"Los Angeles County, California",574.0,40060.0
06037571900,5896,113879,06,037,571900,"Los Angeles County, California",1074.0,58205.0
06037572001,6205,101875,06,037,572001,"Los Angeles County, California",847.0,40893.0
06037572201,5705,74901,06,037,572201,"Los Angeles County, California",1064.0,25140.0
06037572202,3439,109286,06,037,572202,"Los Angeles County, California",360.0,12968.0
06037572301,3728,66833,06,037,572301,"Los Angeles County, California",496.0,20116.0
06037572500,3693,53750,06,037,572500,"Los Angeles County, California",690.0,18842.0
06037572600,4849,86976,06,037,572600,"Los Angeles County, California",716.0,16874.0
06037572700,5194,82102,06,037,572700,"Los Angeles County, California",616.0,10066.0
06037573002,3761,58958,06,037,573002,"Los Angeles County, California",539.0,11792.0
06037573003,1720,97813,06,037,573003,"Los Angeles County, California",236.0,20818.0
06037573004,4855,53807,06,037,573004,"Los Angeles County, California",1001.0,16279.0
06037573101,4452,62644,06,037,573101,"Los Angeles County, California",860.0,28520.0
06037573102,2751,98250,06,037,573102,"Los Angeles County, California",583.0,18256.0
06037573201,3977,51473,06,037,573201,"Los Angeles County, California",704.0,5704.0
06037573202,6654,71149,06,037,573202,"Los Angeles County, California",1116.0,9015.0
06037573300,3856,42875,06,037,573300,"Los Angeles County, California",601.0,8736.0
06037573401,1507,71969,06,037,573401,"Los Angeles County, California",257.0,18928.0
06037573402,6929,78780,06,037,573402,"Los Angeles County, California",721.0,9045.0
06037573403,3242,128977,06,037,573403,"Los Angeles County, California",584.0,7942.0
06037573601,6370,122696,06,037,573601,"Los Angeles County, California",573.0,16285.0
06037573700,5410,138413,06,037,573700,"Los Angeles County, California",579.0,22549.0
06037573800,4197,126616,06,037,573800,"Los Angeles County, California",473.0,23649.0
06037573902,2130,158264,06,037,573902,"Los Angeles County, California",223.0,33332.0
06037574000,5178,141536,06,037,574000,"Los Angeles County, California",461.0,14396.0
06037574100,5307,136403,06,037,574100,"Los Angeles County, California",609.0,13645.0
06037574201,3141,139777,06,037,574201,"Los Angeles County, California",408.0,20430.0
06037574202,2364,113472,06,037,574202,"Los Angeles County, California",319.0,11458.0
06037574300,6323,107064,06,037,574300,"Los Angeles County, California",1134.0,18809.0
06037574400,5656,138095,06,037,574400,"Los Angeles County, California",695.0,18714.0
06037574500,6582,118250,06,037,574500,"Los Angeles County, California",722.0,64265.0
06037574602,1284,132813,06,037,574602,"Los Angeles County, California",214.0,50398.0
06037574800,3044,74500,06,037,574800,"Los Angeles County, California",406.0,21091.0
06037574901,3867,147891,06,037,574901,"Los Angeles County, California",586.0,22691.0
06037574902,5471,78639,06,037,574902,"Los Angeles County, California",572.0,8641.0
06037575001,4108,100106,06,037,575001,"Los Angeles County, California",760.0,11487.0
06037575002,4451,85591,06,037,575002,"Los Angeles County, California",478.0,13766.0
06037575101,4115,58929,06,037,575101,"Los Angeles County, California",629.0,11983.0
06037575102,4247,55031,06,037,575102,"Los Angeles County, California",510.0,13820.0
06037575103,4980,60826,06,037,575103,"Los Angeles County, California",583.0,6608.0
06037575201,4823,51630,06,037,575201,"Los Angeles County, California",708.0,8855.0
06037575202,3759,53750,06,037,575202,"Los Angeles County, California",486.0,15260.0
06037575300,4188,45617,06,037,575300,"Los Angeles County, California",767.0,12591.0
06037575401,4437,41250,06,037,575401,"Los Angeles County, California",632.0,13299.0
06037575402,3757,59688,06,037,575402,"Los Angeles County, California",486.0,15549.0
06037575801,2399,44444,06,037,575801,"Los Angeles County, California",566.0,29235.0
06037575802,4536,46583,06,037,575802,"Los Angeles County, California",722.0,10355.0
06037575803,2685,28402,06,037,575803,"Los Angeles County, California",467.0,9299.0
06037575901,3726,53984,06,037,575901,"Los Angeles County, California",618.0,22177.0
06037575902,5286,62235,06,037,575902,"Los Angeles County, California",549.0,13326.0
06037576001,5499,105359,06,037,576001,"Los Angeles County, California",665.0,12256.0
06037576200,5277,49076,06,037,576200,"Los Angeles County, California",536.0,12464.0
06037576301,4725,53140,06,037,576301,"Los Angeles County, California",742.0,12856.0
06037576302,3278,62639,06,037,576302,"Los Angeles County, California",551.0,35973.0
06037576401,4338,46087,06,037,576401,"Los Angeles County, California",717.0,21353.0
06037576402,4272,54478,06,037,576402,"Los Angeles County, California",621.0,4548.0
06037576403,5256,62373,06,037,576403,"Los Angeles County, California",754.0,14282.0
06037576501,2905,39005,06,037,576501,"Los Angeles County, California",390.0,8389.0
06037576502,5152,82649,06,037,576502,"Los Angeles County, California",989.0,17999.0
06037576503,3927,69058,06,037,576503,"Los Angeles County, California",348.0,10454.0
06037576601,3961,59876,06,037,576601,"Los Angeles County, California",492.0,9288.0
06037576602,4829,86433,06,037,576602,"Los Angeles County, California",868.0,11950.0
06037576700,3968,91111,06,037,576700,"Los Angeles County, California",534.0,20295.0
06037576801,3734,63049,06,037,576801,"Los Angeles County, California",591.0,11693.0
06037576802,4413,75729,06,037,576802,"Los Angeles County, California",679.0,17625.0
06037576901,5136,52365,06,037,576901,"Los Angeles County, California",820.0,7525.0
06037576903,3491,60101,06,037,576903,"Los Angeles County, California",504.0,7514.0
06037576904,2970,65357,06,037,576904,"Los Angeles County, California",386.0,19251.0
06037577000,7149,83630,06,037,577000,"Los Angeles County, California",1045.0,14685.0
06037577100,7370,89013,06,037,577100,"Los Angeles County, California",1015.0,8432.0
06037577200,5770,105739,06,037,577200,"Los Angeles County, California",693.0,13136.0
06037577300,5899,104605,06,037,577300,"Los Angeles County, California",712.0,18169.0
06037577400,2880,110595,06,037,577400,"Los Angeles County, California",378.0,13041.0
06037577501,3318,141290,06,037,577501,"Los Angeles County, California",374.0,28272.0
06037577504,1281,85000,06,037,577504,"Los Angeles County, California",217.0,24216.0
06037577602,3209,106683,06,037,577602,"Los Angeles County, California",269.0,12401.0
06037577604,1578,101204,06,037,577604,"Los Angeles County, California",447.0,23828.0
06037577605,4760,116697,06,037,577605,"Los Angeles County, California",627.0,15419.0
06037577606,3998,145294,06,037,577606,"Los Angeles County, California",875.0,29052.0
06037577700,4652,86797,06,037,577700,"Los Angeles County, California",564.0,16573.0
06037577800,4624,99831,06,037,577800,"Los Angeles County, California",666.0,15307.0
06037577900,5669,84704,06,037,577900,"Los Angeles County, California",478.0,7742.0
06037578000,6358,63013,06,037,578000,"Los Angeles County, California",855.0,15013.0
06037578100,2285,,06,037,578100,"Los Angeles County, California",49.0,
06037599000,3369,88845,06,037,599000,"Los Angeles County, California",83.0,15086.0
06037599100,654,,06,037,599100,"Los Angeles County, California",420.0,
06037600100,6752,46839,06,037,600100,"Los Angeles County, California",797.0,13249.0
06037600201,5362,56579,06,037,600201,"Los Angeles County, California",791.0,16835.0
06037600202,7625,37674,06,037,600202,"Los Angeles County, California",1285.0,14073.0
06037600302,3343,79850,06,037,600302,"Los Angeles County, California",401.0,19999.0
06037600303,4157,43889,06,037,600303,"Los Angeles County, California",838.0,22963.0
06037600304,4074,53856,06,037,600304,"Los Angeles County, California",728.0,13348.0
06037600400,4032,70616,06,037,600400,"Los Angeles County, California",628.0,25346.0
06037600501,2597,90739,06,037,600501,"Los Angeles County, California",374.0,22798.0
06037600601,2388,80833,06,037,600601,"Los Angeles County, California",262.0,35302.0
06037600602,2681,59783,06,037,600602,"Los Angeles County, California",704.0,11676.0
06037600702,4659,107396,06,037,600702,"Los Angeles County, California",730.0,20542.0
06037600703,1755,93250,06,037,600703,"Los Angeles County, California",238.0,10736.0
06037600704,2996,72132,06,037,600704,"Los Angeles County, California",344.0,21596.0
06037600801,2761,116875,06,037,600801,"Los Angeles County, California",500.0,27194.0
06037600802,2508,57927,06,037,600802,"Los Angeles County, California",544.0,21158.0
06037600902,6599,57418,06,037,600902,"Los Angeles County, California",1169.0,11968.0
06037600911,3344,77016,06,037,600911,"Los Angeles County, California",994.0,30889.0
06037600912,4832,73272,06,037,600912,"Los Angeles County, California",534.0,5869.0
06037601001,2148,42878,06,037,601001,"Los Angeles County, California",654.0,28273.0
06037601002,5074,59896,06,037,601002,"Los Angeles County, California",677.0,23537.0
06037601100,6821,58655,06,037,601100,"Los Angeles County, California",1059.0,5238.0
06037601202,3958,74093,06,037,601202,"Los Angeles County, California",776.0,15334.0
06037601211,3008,49871,06,037,601211,"Los Angeles County, California",603.0,11059.0
06037601212,5416,63375,06,037,601212,"Los Angeles County, California",615.0,23311.0
06037601301,1810,74410,06,037,601301,"Los Angeles County, California",202.0,19727.0
06037601302,6892,72577,06,037,601302,"Los Angeles County, California",785.0,6754.0
06037601303,5593,51932,06,037,601303,"Los Angeles County, California",726.0,14159.0
06037601401,7129,52941,06,037,601401,"Los Angeles County, California",798.0,14062.0
06037601402,4437,88037,06,037,601402,"Los Angeles County, California",726.0,14901.0
06037601501,3707,52682,06,037,601501,"Los Angeles County, California",531.0,13413.0
06037601502,3640,67944,06,037,601502,"Los Angeles County, California",884.0,26103.0
06037601600,4021,46969,06,037,601600,"Los Angeles County, California",589.0,33590.0
06037601700,5276,49219,06,037,601700,"Los Angeles County, California",849.0,21006.0
06037601801,2863,51343,06,037,601801,"Los Angeles County, California",454.0,3045.0
06037601802,3509,73462,06,037,601802,"Los Angeles County, California",561.0,7788.0
06037601900,4729,57788,06,037,601900,"Los Angeles County, California",574.0,16959.0
06037602002,3086,72083,06,037,602002,"Los Angeles County, California",370.0,9928.0
06037602003,4438,58750,06,037,602003,"Los Angeles County, California",650.0,9210.0
06037602103,5336,37813,06,037,602103,"Los Angeles County, California",800.0,26017.0
06037602104,6159,68500,06,037,602104,"Los Angeles County, California",708.0,11741.0
06037602105,3567,56316,06,037,602105,"Los Angeles County, California",386.0,11481.0
06037602106,6360,78493,06,037,602106,"Los Angeles County, California",1168.0,13962.0
06037602201,4294,131280,06,037,602201,"Los Angeles County, California",594.0,24092.0
06037602202,2839,91071,06,037,602202,"Los Angeles County, California",790.0,14733.0
06037602301,6692,126940,06,037,602301,"Los Angeles County, California",1013.0,22975.0
06037602302,4641,163196,06,037,602302,"Los Angeles County, California",438.0,14149.0
06037602402,7250,104538,06,037,602402,"Los Angeles County, California",1188.0,11388.0
06037602403,4386,73200,06,037,602403,"Los Angeles County, California",418.0,24172.0
06037602404,5901,62760,06,037,602404,"Los Angeles County, California",1106.0,16026.0
06037602504,4877,60357,06,037,602504,"Los Angeles County, California",566.0,12896.0
06037602505,4523,63250,06,037,602505,"Los Angeles County, California",645.0,16981.0
06037602506,4135,57173,06,037,602506,"Los Angeles County, California",468.0,9138.0
06037602507,5233,57813,06,037,602507,"Los Angeles County, California",608.0,5876.0
06037602510,3638,44018,06,037,602510,"Los Angeles County, California",928.0,16561.0
06037602511,4444,53894,06,037,602511,"Los Angeles County, California",1368.0,19937.0
06037602512,1926,83125,06,037,602512,"Los Angeles County, California",331.0,23785.0
06037602513,1660,,06,037,602513,"Los Angeles County, California",268.0,
06037602601,5072,78403,06,037,602601,"Los Angeles County, California",819.0,41436.0
06037602602,2839,83666,06,037,602602,"Los Angeles County, California",756.0,31948.0
06037602700,3631,128110,06,037,602700,"Los Angeles County, California",556.0,20885.0
06037602801,4052,53775,06,037,602801,"Los Angeles County, California",945.0,16503.0
06037602802,4637,97819,06,037,602802,"Los Angeles County, California",813.0,17147.0
06037602900,4115,82472,06,037,602900,"Los Angeles County, California",559.0,22447.0
06037603004,1712,73819,06,037,603004,"Los Angeles County, California",240.0,17530.0
06037603005,6482,67833,06,037,603005,"Los Angeles County, California",1126.0,14071.0
06037603006,1864,75000,06,037,603006,"Los Angeles County, California",201.0,25860.0
06037603007,3473,77412,06,037,603007,"Los Angeles County, California",677.0,54570.0
06037603008,4133,67963,06,037,603008,"Los Angeles County, California",869.0,22984.0
06037603101,4735,71349,06,037,603101,"Los Angeles County, California",693.0,22034.0
06037603102,3859,67690,06,037,603102,"Los Angeles County, California",686.0,10940.0
06037603200,3368,104226,06,037,603200,"Los Angeles County, California",437.0,12466.0
06037603301,3461,63929,06,037,603301,"Los Angeles County, California",502.0,10093.0
06037603302,4117,68147,06,037,603302,"Los Angeles County, California",564.0,9226.0
06037603400,3836,91974,06,037,603400,"Los Angeles County, California",526.0,18029.0
06037603500,2987,91151,06,037,603500,"Los Angeles County, California",446.0,16131.0
06037603600,4324,89875,06,037,603600,"Los Angeles County, California",574.0,21121.0
06037603702,5015,113125,06,037,603702,"Los Angeles County, California",472.0,23959.0
06037603703,2542,117330,06,037,603703,"Los Angeles County, California",287.0,20021.0
06037603705,2824,74484,06,037,603705,"Los Angeles County, California",639.0,9380.0
06037603706,3366,58217,06,037,603706,"Los Angeles County, California",663.0,19096.0
06037603801,4827,71000,06,037,603801,"Los Angeles County, California",674.0,11536.0
06037603802,3941,80875,06,037,603802,"Los Angeles County, California",562.0,20957.0
06037603901,3685,90221,06,037,603901,"Los Angeles County, California",396.0,18412.0
06037603902,3211,58816,06,037,603902,"Los Angeles County, California",950.0,24837.0
06037604001,5151,88750,06,037,604001,"Los Angeles County, California",1171.0,24937.0
06037604002,3819,64500,06,037,604002,"Los Angeles County, California",383.0,17155.0
06037604101,4108,75201,06,037,604101,"Los Angeles County, California",978.0,7815.0
06037604102,2811,84803,06,037,604102,"Los Angeles County, California",524.0,12081.0
06037604200,5802,71707,06,037,604200,"Los Angeles County, California",704.0,7657.0
06037609900,1758,81829,06,037,609900,"Los Angeles County, California",299.0,13741.0
06037620001,4338,155548,06,037,620001,"Los Angeles County, California",419.0,10536.0
06037620002,3637,141081,06,037,620002,"Los Angeles County, California",455.0,9722.0
06037620101,5482,126023,06,037,620101,"Los Angeles County, California",524.0,31546.0
06037620102,3624,144911,06,037,620102,"Los Angeles County, California",499.0,26726.0
06037620201,1603,156528,06,037,620201,"Los Angeles County, California",356.0,23578.0
06037620301,4483,216667,06,037,620301,"Los Angeles County, California",553.0,60629.0
06037620303,4934,202454,06,037,620303,"Los Angeles County, California",597.0,61494.0
06037620305,6021,177241,06,037,620305,"Los Angeles County, California",1096.0,61525.0
06037620400,5156,167404,06,037,620400,"Los Angeles County, California",844.0,21129.0
06037620501,5899,159438,06,037,620501,"Los Angeles County, California",824.0,54858.0
06037620521,4609,112128,06,037,620521,"Los Angeles County, California",777.0,29105.0
06037620522,4748,149875,06,037,620522,"Los Angeles County, California",412.0,24682.0
06037620601,5841,116960,06,037,620601,"Los Angeles County, California",588.0,13720.0
06037620602,5432,150365,06,037,620602,"Los Angeles County, California",784.0,16873.0
06037620701,7651,154306,06,037,620701,"Los Angeles County, California",760.0,63466.0
06037620703,3727,234516,06,037,620703,"Los Angeles County, California",593.0,20801.0
06037620704,3720,182309,06,037,620704,"Los Angeles County, California",701.0,22842.0
06037620801,4019,220400,06,037,620801,"Los Angeles County, California",533.0,51636.0
06037620802,3434,174266,06,037,620802,"Los Angeles County, California",743.0,129183.0
06037620901,2700,242885,06,037,620901,"Los Angeles County, California",470.0,42300.0
06037620904,2773,189448,06,037,620904,"Los Angeles County, California",361.0,35348.0
06037621001,4575,143981,06,037,621001,"Los Angeles County, California",515.0,47200.0
06037621005,4587,142788,06,037,621005,"Los Angeles County, California",434.0,31257.0
06037621102,3414,199293,06,037,621102,"Los Angeles County, California",443.0,47062.0
06037621104,6975,131063,06,037,621104,"Los Angeles County, California",694.0,16378.0
06037621201,7601,131014,06,037,621201,"Los Angeles County, California",838.0,30364.0
06037621204,2769,110789,06,037,621204,"Los Angeles County, California",344.0,23774.0
06037621301,7160,110075,06,037,621301,"Los Angeles County, California",800.0,24938.0
06037621324,4027,107480,06,037,621324,"Los Angeles County, California",741.0,14321.0
06037621326,3047,107228,06,037,621326,"Los Angeles County, California",426.0,16516.0
06037621400,4389,140208,06,037,621400,"Los Angeles County, California",646.0,27533.0
06037650001,5807,106301,06,037,650001,"Los Angeles County, California",693.0,26712.0
06037650003,3057,76763,06,037,650003,"Los Angeles County, California",381.0,14345.0
06037650004,4179,95066,06,037,650004,"Los Angeles County, California",748.0,19905.0
06037650101,5532,105417,06,037,650101,"Los Angeles County, California",906.0,19497.0
06037650102,2154,113333,06,037,650102,"Los Angeles County, California",261.0,27429.0
06037650200,6056,119609,06,037,650200,"Los Angeles County, California",613.0,12659.0
06037650300,7326,81972,06,037,650300,"Los Angeles County, California",983.0,23725.0
06037650401,4295,157314,06,037,650401,"Los Angeles County, California",534.0,16978.0
06037650501,2833,170547,06,037,650501,"Los Angeles County, California",344.0,34197.0
06037650502,4222,138223,06,037,650502,"Los Angeles County, California",666.0,10793.0
06037650603,3791,111375,06,037,650603,"Los Angeles County, California",418.0,25440.0
06037650604,5712,67834,06,037,650604,"Los Angeles County, California",1098.0,6545.0
06037650605,2845,123636,06,037,650605,"Los Angeles County, California",304.0,38866.0
06037650606,4436,81344,06,037,650606,"Los Angeles County, California",474.0,27825.0
06037650607,2736,96181,06,037,650607,"Los Angeles County, California",424.0,17540.0
06037650701,2569,131136,06,037,650701,"Los Angeles County, California",218.0,26490.0
06037650702,4710,146176,06,037,650702,"Los Angeles County, California",380.0,19359.0
06037650801,4082,129709,06,037,650801,"Los Angeles County, California",570.0,18300.0
06037650802,3367,122644,06,037,650802,"Los Angeles County, California",503.0,14311.0
06037650901,5111,93487,06,037,650901,"Los Angeles County, California",678.0,14937.0
06037650903,5188,84508,06,037,650903,"Los Angeles County, California",1567.0,39508.0
06037650904,2647,127841,06,037,650904,"Los Angeles County, California",354.0,25289.0
06037651001,5437,117917,06,037,651001,"Los Angeles County, California",506.0,21501.0
06037651002,4873,123409,06,037,651002,"Los Angeles County, California",482.0,22456.0
06037651101,4639,111250,06,037,651101,"Los Angeles County, California",498.0,29601.0
06037651102,3653,78708,06,037,651102,"Los Angeles County, California",538.0,12665.0
06037651201,4797,158990,06,037,651201,"Los Angeles County, California",861.0,26137.0
06037651221,3912,104000,06,037,651221,"Los Angeles County, California",578.0,12788.0
06037651222,6091,104049,06,037,651222,"Los Angeles County, California",600.0,7440.0
06037651302,5896,159395,06,037,651302,"Los Angeles County, California",915.0,38635.0
06037651304,5135,110325,06,037,651304,"Los Angeles County, California",669.0,7963.0
06037651401,2524,95184,06,037,651401,"Los Angeles County, California",355.0,21933.0
06037651402,5842,101250,06,037,651402,"Los Angeles County, California",811.0,26605.0
06037670001,3698,104375,06,037,670001,"Los Angeles County, California",455.0,17689.0
06037670002,3581,74972,06,037,670002,"Los Angeles County, California",393.0,25259.0
06037670003,5984,90833,06,037,670003,"Los Angeles County, California",619.0,21360.0
06037670101,3240,79375,06,037,670101,"Los Angeles County, California",760.0,26367.0
06037670102,4159,69364,06,037,670102,"Los Angeles County, California",676.0,22677.0
06037670201,3625,169375,06,037,670201,"Los Angeles County, California",460.0,22391.0
06037670202,2568,225833,06,037,670202,"Los Angeles County, California",451.0,55406.0
06037670324,5505,206585,06,037,670324,"Los Angeles County, California",722.0,56745.0
06037670326,3303,236957,06,037,670326,"Los Angeles County, California",352.0,50150.0
06037670328,4411,249432,06,037,670328,"Los Angeles County, California",538.0,36534.0
06037670405,2715,145469,06,037,670405,"Los Angeles County, California",368.0,28299.0
06037670406,1727,219375,06,037,670406,"Los Angeles County, California",363.0,30791.0
06037670407,6082,132083,06,037,670407,"Los Angeles County, California",761.0,45479.0
06037670413,4852,182212,06,037,670413,"Los Angeles County, California",540.0,33827.0
06037670416,4224,155135,06,037,670416,"Los Angeles County, California",666.0,27303.0
06037670417,2795,155385,06,037,670417,"Los Angeles County, California",248.0,23750.0
06037670418,4557,213375,06,037,670418,"Los Angeles County, California",583.0,51436.0
06037670500,1451,250001,06,037,670500,"Los Angeles County, California",223.0,
06037670603,1897,216801,06,037,670603,"Los Angeles County, California",315.0,80981.0
06037670604,4911,149205,06,037,670604,"Los Angeles County, California",680.0,23777.0
06037670701,6538,168697,06,037,670701,"Los Angeles County, California",529.0,19069.0
06037670702,5722,208177,06,037,670702,"Los Angeles County, California",1069.0,41935.0
06037700101,5329,66901,06,037,700101,"Los Angeles County, California",712.0,24119.0
06037700102,4651,54648,06,037,700102,"Los Angeles County, California",556.0,22725.0
06037700200,6908,88502,06,037,700200,"Los Angeles County, California",812.0,13301.0
06037700300,5745,96673,06,037,700300,"Los Angeles County, California",587.0,12693.0
06037700400,4680,94169,06,037,700400,"Los Angeles County, California",641.0,5132.0
06037700501,4187,105670,06,037,700501,"Los Angeles County, California",486.0,46267.0
06037700502,3858,102436,06,037,700502,"Los Angeles County, California",560.0,28503.0
06037700600,4983,238125,06,037,700600,"Los Angeles County, California",808.0,71748.0
06037700700,3530,220059,06,037,700700,"Los Angeles County, California",618.0,40816.0
06037700801,3858,76233,06,037,700801,"Los Angeles County, California",476.0,28806.0
06037700802,4036,111390,06,037,700802,"Los Angeles County, California",640.0,15070.0
06037700901,4293,107361,06,037,700901,"Los Angeles County, California",719.0,41971.0
06037700902,6528,92453,06,037,700902,"Los Angeles County, California",703.0,22720.0
06037701000,5178,114737,06,037,701000,"Los Angeles County, California",653.0,37326.0
06037701201,3920,239559,06,037,701201,"Los Angeles County, California",316.0,45529.0
06037701202,3490,158808,06,037,701202,"Los Angeles County, California",435.0,26850.0
06037701302,4829,101161,06,037,701302,"Los Angeles County, California",521.0,37176.0
06037701304,6285,131983,06,037,701304,"Los Angeles County, California",835.0,23888.0
06037701402,6179,116296,06,037,701402,"Los Angeles County, California",826.0,37985.0
06037701501,5058,132137,06,037,701501,"Los Angeles County, California",599.0,39456.0
06037701502,3784,105455,06,037,701502,"Los Angeles County, California",476.0,21483.0
06037701601,3963,154583,06,037,701601,"Los Angeles County, California",426.0,38845.0
06037701602,4614,122401,06,037,701602,"Los Angeles County, California",684.0,54332.0
