geoid,geoid20,year,denom_occupied_housing,no_vehicle_count,no_vehicle_pct
1400000US06037572500,6037572500,2018,1233,341,27.656124
1400000US06037572600,6037572600,2018,1228,15,1.2214984
1400000US06037572700,6037572700,2018,1322,40,3.0257187
1400000US06037573002,6037573002,2018,1159,167,14.408974
1400000US06037573003,6037573003,2018,616,43,6.9805193
1400000US06037573004,6037573004,2018,1629,329,20.19644
1400000US06037573101,6037573101,2018,1049,115,10.962822
1400000US06037573102,6037573102,2018,1328,146,10.993976
1400000US06037573201,6037573201,2018,1325,155,11.698113
1400000US06037573202,6037573202,2018,1708,195,11.416862
1400000US06037573300,6037573300,2018,1084,159,14.667896
1400000US06037573401,6037573401,2018,608,56,9.2105265
1400000US06037573402,6037573402,2018,2571,146,5.6787243
1400000US06037573403,6037573403,2018,1411,1,.070871726
1400000US06037573601,6037573601,2018,2214,69,3.1165311
1400000US06037573700,6037573700,2018,1705,37,2.1700881
1400000US06037573800,6037573800,2018,1477,9,.60934329
1400000US06037573902,6037573902,2018,810,7,.86419755
1400000US06037574000,6037574000,2018,1907,36,1.8877819
1400000US06037574100,6037574100,2018,1914,44,2.2988505
1400000US06037574201,6037574201,2018,1094,40,3.6563072
1400000US06037574202,6037574202,2018,724,32,4.4198895
1400000US06037574300,6037574300,2018,2229,35,1.5702108
1400000US06037574400,6037574400,2018,1879,54,2.8738692
1400000US06037574500,6037574500,2018,2258,83,3.6758194
1400000US06037574602,6037574602,2018,546,30,5.4945054
1400000US06037574800,6037574800,2018,1503,108,7.1856289
1400000US06037574901,6037574901,2018,1380,15,1.0869565
1400000US06037574902,6037574902,2018,1748,157,8.9816933
1400000US06037575001,6037575001,2018,1718,135,7.8579745
1400000US06037575002,6037575002,2018,1866,136,7.2883172
1400000US06037575101,6037575101,2018,1466,210,14.324693
1400000US06037575102,6037575102,2018,1252,183,14.616613
1400000US06037575103,6037575103,2018,2058,205,9.9611273
1400000US06037575201,6037575201,2018,1305,306,23.448277
1400000US06037575202,6037575202,2018,1206,184,15.257048
1400000US06037575300,6037575300,2018,1302,342,26.267281
1400000US06037575401,6037575401,2018,1201,217,18.068277
1400000US06037575402,6037575402,2018,1012,173,17.094862
1400000US06037575801,6037575801,2018,678,180,26.548672
1400000US06037575802,6037575802,2018,1562,367,23.495518
1400000US06037575803,6037575803,2018,1256,463,36.863056
1400000US06037575901,6037575901,2018,1403,269,19.173201
1400000US06037575902,6037575902,2018,2955,797,26.971235
1400000US06037576001,6037576001,2018,3348,272,8.1242533
1400000US06037576200,6037576200,2018,2930,976,33.310581
1400000US06037576301,6037576301,2018,1794,215,11.984392
1400000US06037576302,6037576302,2018,1249,249,19.935949
1400000US06037576401,6037576401,2018,1286,349,27.138414
1400000US06037576402,6037576402,2018,1353,260,19.216557
1400000US06037576403,6037576403,2018,1449,124,8.5576258
1400000US06037576501,6037576501,2018,1379,349,25.308195
1400000US06037576502,6037576502,2018,1987,402,20.231504
1400000US06037576503,6037576503,2018,1921,276,14.367517
1400000US06037576601,6037576601,2018,2676,276,10.313901
1400000US06037576602,6037576602,2018,2576,247,9.5885096
1400000US06037576700,6037576700,2018,2129,225,10.568342
1400000US06037576801,6037576801,2018,1892,175,9.2494717
1400000US06037576802,6037576802,2018,1874,124,6.6168623
1400000US06037576901,6037576901,2018,1826,297,16.26506
1400000US06037576903,6037576903,2018,1298,238,18.335901
1400000US06037576904,6037576904,2018,1305,114,8.7356319
1400000US06037577000,6037577000,2018,3246,191,5.8841653
1400000US06037577100,6037577100,2018,3320,153,4.6084337
1400000US06037577200,6037577200,2018,3117,105,3.3686237
1400000US06037577300,6037577300,2018,3270,42,1.2844037
1400000US06037577400,6037577400,2018,1623,79,4.8675294
1400000US06037577501,6037577501,2018,1730,148,8.5549135
1400000US06037577504,6037577504,2018,742,46,6.199461
1400000US06037577602,6037577602,2018,1617,19,1.1750154
1400000US06037577604,6037577604,2018,742,6,.80862534
1400000US06037577605,6037577605,2018,2098,52,2.4785509
1400000US06037577606,6037577606,2018,1586,39,2.4590163
1400000US06037577700,6037577700,2018,1084,30,2.7675276
1400000US06037577800,6037577800,2018,1095,21,1.9178082
1400000US06037577900,6037577900,2018,2279,482,21.149628
1400000US06037578000,6037578000,2018,1499,188,12.541695
1400000US06037578100,6037578100,2018,,,
1400000US06037599000,6037599000,2018,1459,483,33.104866
1400000US06037600100,6037600100,2018,2166,510,23.545706
1400000US06037600201,6037600201,2018,1379,269,19.506889
1400000US06037600202,6037600202,2018,2134,398,18.650421
1400000US06037600302,6037600302,2018,1019,77,7.556428
1400000US06037600303,6037600303,2018,1203,241,20.033251
1400000US06037600304,6037600304,2018,1068,201,18.820225
1400000US06037600400,6037600400,2018,1532,234,15.274152
1400000US06037600501,6037600501,2018,878,61,6.947608
1400000US06037600601,6037600601,2018,920,19,2.0652175
1400000US06037600602,6037600602,2018,729,172,23.593964
1400000US06037600702,6037600702,2018,1419,83,5.8491898
1400000US06037600703,6037600703,2018,959,35,3.6496351
1400000US06037600704,6037600704,2018,1209,45,3.7220843
1400000US06037600801,6037600801,2018,1269,93,7.3286052
1400000US06037600802,6037600802,2018,1129,146,12.931798
1400000US06037600902,6037600902,2018,2522,332,13.164155
1400000US06037600911,6037600911,2018,1144,69,6.0314684
1400000US06037600912,6037600912,2018,1442,42,2.9126213
1400000US06037601001,6037601001,2018,1120,247,22.053572
1400000US06037601002,6037601002,2018,1969,245,12.442864
1400000US06037601100,6037601100,2018,2049,278,13.567594
1400000US06037601202,6037601202,2018,995,69,6.9346733
1400000US06037601211,6037601211,2018,1059,131,12.37016
1400000US06037601212,6037601212,2018,2117,231,10.911668
1400000US06037601301,6037601301,2018,743,31,4.1722746
1400000US06037601302,6037601302,2018,2849,253,8.8803091
1400000US06037601303,6037601303,2018,2093,252,12.040133
1400000US06037601401,6037601401,2018,1687,184,10.906936
1400000US06037601402,6037601402,2018,1276,87,6.818182
1400000US06037601501,6037601501,2018,1091,95,8.7076073
1400000US06037601502,6037601502,2018,882,155,17.573696
1400000US06037601600,6037601600,2018,1032,110,10.658915
1400000US06037601700,6037601700,2018,1257,47,3.7390614
1400000US06037601801,6037601801,2018,797,46,5.7716436
1400000US06037601802,6037601802,2018,975,128,13.128205
1400000US06037601900,6037601900,2018,1260,135,10.714286
1400000US06037602002,6037602002,2018,802,76,9.4763088
1400000US06037602003,6037602003,2018,1258,68,5.4054055
1400000US06037602103,6037602103,2018,2127,164,7.7103901
1400000US06037602104,6037602104,2018,1743,86,4.9340219
1400000US06037602105,6037602105,2018,1227,52,4.2379789
1400000US06037602106,6037602106,2018,2008,204,10.159363
1400000US06037602201,6037602201,2018,1969,77,3.9106145
1400000US06037602202,6037602202,2018,604,23,3.8079469
1400000US06037602301,6037602301,2018,1883,66,3.5050452
1400000US06037602302,6037602302,2018,1843,32,1.7362995
1400000US06037602402,6037602402,2018,2004,191,9.5309381
1400000US06037602403,6037602403,2018,1678,134,7.9856973
1400000US06037602404,6037602404,2018,1841,117,6.3552418
1400000US06037602504,6037602504,2018,1742,221,12.686567
1400000US06037602505,6037602505,2018,1629,270,16.574585
1400000US06037602506,6037602506,2018,1723,161,9.3441668
1400000US06037602507,6037602507,2018,1791,158,8.821887
1400000US06037602510,6037602510,2018,1209,87,7.1960297
1400000US06037602511,6037602511,2018,1214,88,7.2487645
1400000US06037602512,6037602512,2018,171,12,7.0175438
1400000US06037602513,6037602513,2018,1040,72,6.9230771
1400000US06037602601,6037602601,2018,1918,159,8.2898855
1400000US06037602602,6037602602,2018,959,80,8.3420229
1400000US06037602700,6037602700,2018,1284,62,4.8286605
1400000US06037602801,6037602801,2018,1155,213,18.441559
1400000US06037602802,6037602802,2018,1428,43,3.0112045
1400000US06037602900,6037602900,2018,1313,136,10.357959
1400000US06037603004,6037603004,2018,617,75,12.155592
1400000US06037603005,6037603005,2018,1859,111,5.970952
1400000US06037603006,6037603006,2018,802,92,11.471322
1400000US06037603007,6037603007,2018,1409,111,7.8779278
1400000US06037603008,6037603008,2018,985,77,7.8172588
1400000US06037603101,6037603101,2018,1496,102,6.818182
1400000US06037603102,6037603102,2018,1333,64,4.8012004
1400000US06037603200,6037603200,2018,1151,18,1.5638576
1400000US06037603301,6037603301,2018,1469,74,5.0374403
1400000US06037603302,6037603302,2018,1563,90,5.7581573
1400000US06037603400,6037603400,2018,1468,33,2.2479565
1400000US06037603500,6037603500,2018,905,20,2.2099447
1400000US06037603600,6037603600,2018,1362,47,3.4508076
1400000US06037603702,6037603702,2018,1572,28,1.7811705
1400000US06037603703,6037603703,2018,799,5,.62578225
1400000US06037603705,6037603705,2018,903,74,8.1949062
1400000US06037603706,6037603706,2018,1246,102,8.1861954
1400000US06037603801,6037603801,2018,1445,91,6.2975779
1400000US06037603802,6037603802,2018,1139,69,6.0579457
1400000US06037603901,6037603901,2018,1191,88,7.3887491
1400000US06037603902,6037603902,2018,1217,90,7.3952341
1400000US06037604001,6037604001,2018,1304,35,2.6840491
1400000US06037604002,6037604002,2018,1495,24,1.6053512
1400000US06037604101,6037604101,2018,950,23,2.4210527
1400000US06037604102,6037604102,2018,1056,25,2.3674242
1400000US06037604200,6037604200,2018,1619,86,5.3119211
1400000US06037609900,6037609900,2018,611,30,4.9099836
1400000US06037620001,6037620001,2018,1451,34,2.3432117
1400000US06037620002,6037620002,2018,1457,102,7.0006862
1400000US06037620101,6037620101,2018,2201,45,2.0445251
1400000US06037620102,6037620102,2018,1530,76,4.9673204
1400000US06037620201,6037620201,2018,926,24,2.5917926
1400000US06037620301,6037620301,2018,1664,30,1.8028846
1400000US06037620303,6037620303,2018,1543,8,.51847053
1400000US06037620305,6037620305,2018,2482,84,3.3843675
1400000US06037620400,6037620400,2018,1972,70,3.5496957
1400000US06037620501,6037620501,2018,2142,31,1.4472456
1400000US06037620521,6037620521,2018,1551,37,2.3855577
1400000US06037620522,6037620522,2018,1805,115,6.371191
1400000US06037620601,6037620601,2018,2246,69,3.0721283
1400000US06037620602,6037620602,2018,1904,17,.89285713
1400000US06037620701,6037620701,2018,2800,63,2.25
1400000US06037620703,6037620703,2018,1105,0,0
1400000US06037620704,6037620704,2018,1431,0,0
1400000US06037620801,6037620801,2018,1334,32,2.3988006
1400000US06037620802,6037620802,2018,1437,34,2.3660405
1400000US06037620901,6037620901,2018,1004,12,1.1952192
1400000US06037620904,6037620904,2018,1150,8,.69565219
1400000US06037621001,6037621001,2018,1997,115,5.7586379
1400000US06037621005,6037621005,2018,2521,52,2.0626736
1400000US06037621102,6037621102,2018,1169,28,2.3952096
1400000US06037621104,6037621104,2018,3288,215,6.5389295
1400000US06037621201,6037621201,2018,2519,71,2.8185787
1400000US06037621204,6037621204,2018,1840,105,5.7065215
1400000US06037621301,6037621301,2018,2765,148,5.352622
1400000US06037621324,6037621324,2018,1980,67,3.3838384
1400000US06037621326,6037621326,2018,1657,8,.48280025
1400000US06037621400,6037621400,2018,1870,55,2.9411764
1400000US06037650001,6037650001,2018,2072,187,9.0250969
1400000US06037650003,6037650003,2018,1172,99,8.4470987
1400000US06037650004,6037650004,2018,1496,94,6.2834225
1400000US06037650101,6037650101,2018,2048,14,.68359375
1400000US06037650102,6037650102,2018,751,42,5.5925431
1400000US06037650200,6037650200,2018,1934,56,2.8955534
1400000US06037650300,6037650300,2018,2446,121,4.9468522
1400000US06037650401,6037650401,2018,1474,32,2.1709633
1400000US06037650501,6037650501,2018,1041,18,1.7291067
1400000US06037650502,6037650502,2018,1501,19,1.2658228
1400000US06037650603,6037650603,2018,1459,105,7.1967101
1400000US06037650604,6037650604,2018,2445,326,13.333333
1400000US06037650605,6037650605,2018,1131,61,5.3934569
1400000US06037650606,6037650606,2018,1658,168,10.13269
1400000US06037650607,6037650607,2018,1143,115,10.061242
1400000US06037650701,6037650701,2018,961,50,5.2029138
1400000US06037650702,6037650702,2018,1569,19,1.2109624
1400000US06037650801,6037650801,2018,1585,77,4.8580441
1400000US06037650802,6037650802,2018,1172,57,4.863481
1400000US06037650901,6037650901,2018,2393,170,7.1040535
1400000US06037650903,6037650903,2018,1347,79,5.8648849
1400000US06037650904,6037650904,2018,1189,70,5.8873
1400000US06037651001,6037651001,2018,1796,96,5.3452115
1400000US06037651002,6037651002,2018,1718,32,1.862631
1400000US06037651101,6037651101,2018,1841,102,5.5404673
1400000US06037651102,6037651102,2018,1673,123,7.3520622
1400000US06037651201,6037651201,2018,1664,20,1.2019231
1400000US06037651221,6037651221,2018,1389,88,6.3354931
1400000US06037651222,6037651222,2018,2302,58,2.5195482
1400000US06037651302,6037651302,2018,2273,106,4.6634402
1400000US06037651304,6037651304,2018,2267,51,2.2496691
1400000US06037651401,6037651401,2018,997,32,3.2096288
1400000US06037651402,6037651402,2018,2291,66,2.8808382
1400000US06037670001,6037670001,2018,1354,27,1.9940916
1400000US06037670002,6037670002,2018,1496,141,9.4251337
1400000US06037670003,6037670003,2018,2264,73,3.2243817
1400000US06037670101,6037670101,2018,1815,84,4.628099
1400000US06037670102,6037670102,2018,1041,48,4.6109509
1400000US06037670201,6037670201,2018,1585,36,2.2712934
1400000US06037670202,6037670202,2018,882,27,3.0612245
1400000US06037670324,6037670324,2018,1801,41,2.2765131
1400000US06037670326,6037670326,2018,1301,0,0
1400000US06037670328,6037670328,2018,1703,38,2.2313564
1400000US06037670405,6037670405,2018,1109,116,10.459874
1400000US06037670406,6037670406,2018,655,11,1.6793894
1400000US06037670407,6037670407,2018,2287,50,2.1862702
1400000US06037670413,6037670413,2018,1802,42,2.3307436
1400000US06037670416,6037670416,2018,1586,63,3.9722571
1400000US06037670417,6037670417,2018,1203,10,.8312552
1400000US06037670418,6037670418,2018,1385,46,3.3212996
1400000US06037670500,6037670500,2018,590,8,1.3559322
1400000US06037670603,6037670603,2018,722,15,2.0775623
1400000US06037670604,6037670604,2018,1905,40,2.0997376
1400000US06037670701,6037670701,2018,2436,105,4.3103447
1400000US06037670702,6037670702,2018,1999,9,.45022511
1400000US06037700101,6037700101,2018,3485,737,21.147776
1400000US06037700102,6037700102,2018,2840,402,14.154929
1400000US06037700200,6037700200,2018,4516,446,9.8759966
1400000US06037700300,6037700300,2018,4106,368,8.9624939
1400000US06037700400,6037700400,2018,3324,301,9.0553551
1400000US06037700501,6037700501,2018,2383,199,8.3508186
1400000US06037700502,6037700502,2018,2882,341,11.832061
1400000US06037700600,6037700600,2018,1759,34,1.9329164
1400000US06037700700,6037700700,2018,1101,27,2.452316
1400000US06037700801,6037700801,2018,2518,328,13.026212
1400000US06037700802,6037700802,2018,2023,278,13.741967
1400000US06037700901,6037700901,2018,1528,114,7.4607329
1400000US06037700902,6037700902,2018,3407,207,6.0757265
1400000US06037701000,6037701000,2018,2658,195,7.3363433
1400000US06037701201,6037701201,2018,1437,8,.55671537
1400000US06037701202,6037701202,2018,1721,63,3.6606624
1400000US06037701302,6037701302,2018,2770,126,4.5487366
1400000US06037701304,6037701304,2018,2888,229,7.9293628
1400000US06037701402,6037701402,2018,3699,662,17.896729
1400000US06037701501,6037701501,2018,2696,248,9.1988134
1400000US06037701502,6037701502,2018,1776,144,8.1081085
1400000US06037701601,6037701601,2018,1727,28,1.6213087
1400000US06037701602,6037701602,2018,1883,108,5.7355285
1400000US06037701701,6037701701,2018,1775,110,6.1971831
1400000US06037701702,6037701702,2018,1733,276,15.92614
1400000US06037701801,6037701801,2018,2763,448,16.21426
1400000US06037701802,6037701802,2018,1761,229,13.003975
1400000US06037701902,6037701902,2018,3022,831,27.498346
1400000US06037702002,6037702002,2018,3454,640,18.529242
1400000US06037702102,6037702102,2018,3740,342,9.1443853
1400000US06037702201,6037702201,2018,2019,89,4.408123
1400000US06037702202,6037702202,2018,1690,125,7.3964496
1400000US06037702300,6037702300,2018,2890,145,5.0173011
1400000US06037702400,6037702400,2018,1924,160,8.3160086
1400000US06037702501,6037702501,2018,1939,78,4.0226922
1400000US06037702502,6037702502,2018,1974,175,8.8652487
1400000US06037702600,6037702600,2018,2288,76,3.3216784
1400000US06037702700,6037702700,2018,1279,52,4.0656762
1400000US06037702801,6037702801,2018,2058,226,10.981536
1400000US06037702802,6037702802,2018,898,67,7.4610243
1400000US06037702803,6037702803,2018,1226,155,12.64274
1400000US06037702900,6037702900,2018,5466,94,1.7197219
1400000US06037703002,6037703002,2018,2862,190,6.6387143
1400000US06037703003,6037703003,2018,1306,50,3.8284838
1400000US06037703100,6037703100,2018,2412,131,5.4311776
1400000US06037703200,6037703200,2018,2281,154,6.7514248
1400000US06037800101,6037800101,2018,1949,56,2.8732684
1400000US06037800103,6037800103,2018,894,9,1.0067114
1400000US06037800104,6037800104,2018,1658,17,1.0253317
1400000US06037800202,6037800202,2018,2013,11,.54644811
1400000US06037800204,6037800204,2018,1817,0,0
1400000US06037800205,6037800205,2018,233,3,1.2875537
1400000US06037800206,6037800206,2018,1775,26,1.4647887
1400000US06037800324,6037800324,2018,2362,56,2.3708723
1400000US06037800325,6037800325,2018,1511,68,4.5003309
